307326,small_airport,Glorioso Islands Airstrip,-12,47,TF,TF-U-A
307326,small_airport,Glorioso Islands Airstrip,-12,47,TF,TF-U-A
307326,small_airport,Glorioso Islands Airstrip,-12,47,TF,TF-U-A
307326,small_airport,Glorioso Islands Airstrip,-12,47,TF,TF-U-A
307326,small_airport,Glorioso Islands Airstrip,-12,47,TF,TF-U-A
307326,small_airport,Glorioso Islands Airstrip,-12,47,TF,TF-U-A
307326,small_airport,Glorioso Islands Airstrip,-12,47,TF,TF-U-A
307326,small_airport,Glorioso Islands Airstrip,-12,47,TF,TF-U-A
